OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Category,SubCategory,ProductID,ProductName,Sales,Quantity,Discount,Profit,ShippingCost
ORD-100147,2021-02-12,2021-02-14,Second Class,CUST-7610,Charles Brown,Corporate,Central,Office Supplies,Storage,PROD-6179,Storage PROD-6179,20.64,2,0.1,2.89,2.31
ORD-100148,2025-01-26,2025-02-04,First Class,CUST-6448,Sandra Wright,Home Office,West,Technology,Copiers,PROD-6078,Copiers PROD-6078,42.97,8,0.2,0.0,3.46
ORD-100149,2023-03-31,2023-04-04,Second Class,CUST-4302,Sarah Brown,Home Office,South,Technology,Machines,PROD-5517,Machines PROD-5517,39.41,3,0.05,3.94,5.23
ORD-100150,2025-10-31,2025-11-06,Second Class,CUST-5481,Ashley Allen,Corporate,East,Office Supplies,Binders,PROD-4716,Binders PROD-4716,15.29,7,0.1,0.46,2.04
ORD-100151,2022-05-08,2022-05-13,Same Day,CUST-5268,Patricia Thompson,Consumer,Central,Technology,Accessories,PROD-3385,Accessories PROD-3385,24.43,5,0.2,-3.18,2.41
ORD-100152,2025-09-28,2025-09-30,Same Day,CUST-1593,Linda Williams,Consumer,East,Technology,Machines,PROD-5719,Machines PROD-5719,41.91,1,0.3,-2.1,3.42
ORD-100153,2021-05-09,2021-05-11,Second Class,CUST-4631,Donald Smith,Corporate,West,Technology,Copiers,PROD-1571,Copiers PROD-1571,18.09,8,0.1,1.99,2.1
ORD-100154,2022-12-27,2023-01-04,First Class,CUST-1078,Thomas Young,Consumer,Central,Office Supplies,Binders,PROD-8088,Binders PROD-8088,21.0,5,0.0,1.26,2.62
ORD-100155,2024-11-09,2024-11-12,Same Day,CUST-8650,Lisa Thompson,Consumer,East,Technology,Phones,PROD-9599,Phones PROD-9599,47.52,4,0.05,9.03,5.52
ORD-100156,2022-06-24,2022-06-27,Second Class,CUST-7493,Nancy Wilson,Corporate,South,Technology,Copiers,PROD-9964,Copiers PROD-9964,21.91,8,0.1,1.1,1.55
ORD-100157,2025-05-04,2025-05-08,Second Class,CUST-9569,Daniel Wright,Corporate,Central,Office Supplies,Binders,PROD-7979,Binders PROD-7979,22.71,4,0.05,5.45,2.5
ORD-100158,2025-09-13,2025-09-15,First Class,CUST-1521,Joseph Thompson,Corporate,South,Office Supplies,Storage,PROD-9714,Storage PROD-9714,11.91,10,0.1,2.26,0.88
ORD-100159,2025-10-15,2025-10-18,Same Day,CUST-3160,Lisa Clark,Corporate,Central,Office Supplies,Art,PROD-1685,Art PROD-1685,7.51,7,0.2,0.6,0.56
ORD-100160,2024-11-21,2024-11-26,Same Day,CUST-8527,Susan Miller,Home Office,Central,Office Supplies,Paper,PROD-1301,Paper PROD-1301,13.27,2,0.0,2.92,0.79
ORD-100161,2025-05-05,2025-05-08,Standard Class,CUST-9652,Nancy Anderson,Consumer,East,Office Supplies,Labels,PROD-5183,Labels PROD-5183,31.65,3,0.05,4.43,3.76
ORD-100162,2021-04-18,2021-04-27,Same Day,CUST-4300,Joseph Wilson,Corporate,West,Office Supplies,Labels,PROD-8295,Labels PROD-8295,30.39,1,0.05,1.52,4.19
ORD-100163,2025-02-23,2025-03-04,Second Class,CUST-2428,Susan Miller,Home Office,Central,Office Supplies,Storage,PROD-4081,Storage PROD-4081,12.64,9,0.1,-0.63,1.59
ORD-100164,2022-07-20,2022-07-21,Same Day,CUST-4489,Christopher Walker,Home Office,South,Furniture,Tables,PROD-2037,Tables PROD-2037,19.05,3,0.5,-6.86,1.81
ORD-100165,2023-11-10,2023-11-20,Second Class,CUST-1226,Betty Brown,Consumer,West,Office Supplies,Labels,PROD-2013,Labels PROD-2013,37.0,7,0.0,7.4,3.17
ORD-100166,2023-12-17,2023-12-21,Same Day,CUST-4292,Susan Williams,Consumer,South,Technology,Phones,PROD-3563,Phones PROD-3563,50.94,8,0.15,5.09,3.92
ORD-100167,2021-03-01,2021-03-04,Same Day,CUST-6997,Charles Rodriguez,Consumer,South,Technology,Phones,PROD-4390,Phones PROD-4390,51.59,6,0.0,13.41,5.26
ORD-100168,2025-09-05,2025-09-09,Same Day,CUST-7256,Daniel Smith,Home Office,West,Furniture,Bookcases,PROD-6469,Bookcases PROD-6469,42.81,9,0.25,-1.71,3.94
ORD-100169,2024-07-07,2024-07-11,First Class,CUST-9590,Jennifer Harris,Home Office,West,Office Supplies,Storage,PROD-3010,Storage PROD-3010,27.53,10,0.1,0.0,2.37
ORD-100170,2021-02-19,2021-02-22,First Class,CUST-7397,Nancy Jackson,Consumer,West,Technology,Machines,PROD-6068,Machines PROD-6068,16.35,5,0.2,-1.64,2.13
ORD-100171,2024-01-03,2024-01-08,Same Day,CUST-8462,Sarah Williams,Consumer,East,Office Supplies,Paper,PROD-4331,Paper PROD-4331,26.16,9,0.0,5.23,1.66
ORD-100172,2025-04-16,2025-04-20,Same Day,CUST-2431,Barbara Taylor,Corporate,West,Office Supplies,Art,PROD-7868,Art PROD-7868,23.99,8,0.3,-3.84,2.23
ORD-100173,2025-10-19,2025-10-25,Second Class,CUST-6347,Lisa Anderson,Corporate,South,Technology,Accessories,PROD-6675,Accessories PROD-6675,17.98,9,0.05,1.44,2.29
ORD-100174,2023-12-30,2024-01-01,Same Day,CUST-8927,David Robinson,Home Office,South,Office Supplies,Art,PROD-1671,Art PROD-1671,35.87,8,0.05,6.46,5.31
ORD-100175,2024-01-11,2024-01-16,First Class,CUST-2753,Robert Lee,Home Office,East,Office Supplies,Storage,PROD-4670,Storage PROD-4670,16.64,5,0.1,0.67,1.02
ORD-100176,2024-04-16,2024-04-21,Standard Class,CUST-7633,Matthew Miller,Home Office,West,Furniture,Bookcases,PROD-8875,Bookcases PROD-8875,33.32,7,0.15,1.33,1.94
ORD-100177,2021-07-17,2021-07-19,Second Class,CUST-2537,Nancy Martin,Corporate,East,Furniture,Chairs,PROD-4648,Chairs PROD-4648,6.41,3,0.15,0.26,0.36
ORD-100178,2024-08-10,2024-08-20,Standard Class,CUST-2727,Charles Thompson,Home Office,South,Furniture,Furnishings,PROD-1610,Furnishings PROD-1610,44.32,4,0.1,0.0,6.11
ORD-100179,2025-10-16,2025-10-20,Standard Class,CUST-8548,William Wilson,Corporate,West,Furniture,Chairs,PROD-1781,Chairs PROD-1781,23.04,9,0.0,3.23,1.8
ORD-100180,2025-04-27,2025-05-01,First Class,CUST-5869,Michael Robinson,Consumer,Central,Furniture,Chairs,PROD-3274,Chairs PROD-3274,18.85,8,0.0,1.32,1.61
ORD-100181,2024-08-13,2024-08-17,Same Day,CUST-8239,Daniel Moore,Home Office,Central,Office Supplies,Labels,PROD-9676,Labels PROD-9676,12.95,2,0.0,2.85,1.67
ORD-100182,2023-02-14,2023-02-17,Standard Class,CUST-1282,Sarah Anderson,Corporate,South,Technology,Copiers,PROD-1258,Copiers PROD-1258,15.28,5,0.15,1.68,1.24
ORD-100183,2023-09-17,2023-09-23,First Class,CUST-6906,William Thomas,Corporate,Central,Furniture,Bookcases,PROD-7509,Bookcases PROD-7509,15.52,7,0.0,3.57,1.28
ORD-100184,2023-07-13,2023-07-19,Standard Class,CUST-9438,Anthony Brown,Home Office,East,Furniture,Furnishings,PROD-2529,Furnishings PROD-2529,26.84,5,0.3,-4.56,2.14
ORD-100185,2025-02-18,2025-02-20,Standard Class,CUST-8544,David Johnson,Consumer,Central,Office Supplies,Labels,PROD-1645,Labels PROD-1645,23.64,2,0.2,1.65,2.42
ORD-100186,2024-07-24,2024-08-01,Second Class,CUST-2715,Mary Moore,Home Office,Central,Technology,Phones,PROD-9381,Phones PROD-9381,11.35,6,0.15,1.14,1.53
ORD-100187,2023-07-20,2023-07-21,First Class,CUST-7049,Mary Williams,Home Office,South,Office Supplies,Paper,PROD-9915,Paper PROD-9915,55.01,9,0.15,8.25,3.15
ORD-100188,2022-10-02,2022-10-05,First Class,CUST-1441,Matthew Harris,Home Office,West,Office Supplies,Binders,PROD-7659,Binders PROD-7659,25.97,1,0.15,2.6,3.03
ORD-100189,2021-07-29,2021-08-01,Second Class,CUST-8418,Anthony Lewis,Home Office,Central,Office Supplies,Labels,PROD-5741,Labels PROD-5741,21.97,6,0.0,3.3,1.38
ORD-100190,2025-08-10,2025-08-14,First Class,CUST-1423,Lisa White,Corporate,West,Office Supplies,Paper,PROD-9472,Paper PROD-9472,16.16,3,0.2,0.32,2.16
ORD-100191,2021-06-22,2021-06-29,Same Day,CUST-2531,Charles Harris,Corporate,South,Office Supplies,Paper,PROD-8230,Paper PROD-8230,29.23,5,0.1,-0.88,2.17
ORD-100192,2021-11-16,2021-11-17,Standard Class,CUST-1040,Patricia Allen,Corporate,South,Technology,Machines,PROD-2762,Machines PROD-2762,31.54,7,0.1,5.05,2.48
ORD-100193,2021-09-25,2021-09-28,First Class,CUST-2492,Christopher Brown,Consumer,South,Technology,Copiers,PROD-1778,Copiers PROD-1778,22.36,1,0.15,0.67,1.19
ORD-100194,2023-11-25,2023-11-26,First Class,CUST-1727,James Wilson,Home Office,East,Office Supplies,Labels,PROD-5577,Labels PROD-5577,14.48,9,0.05,0.58,0.97
ORD-100195,2022-06-17,2022-06-20,Same Day,CUST-2846,Michael Young,Corporate,South,Technology,Machines,PROD-4740,Machines PROD-4740,8.04,3,0.15,1.13,0.88
ORD-100196,2023-08-09,2023-08-18,Standard Class,CUST-8429,Nancy Walker,Consumer,West,Technology,Copiers,PROD-5005,Copiers PROD-5005,30.06,3,0.05,7.21,2.5
ORD-100197,2023-01-23,2023-01-26,Standard Class,CUST-6410,Jessica Jackson,Consumer,South,Technology,Machines,PROD-9333,Machines PROD-9333,22.27,6,0.2,-3.12,2.97
ORD-100198,2022-02-08,2022-02-09,Second Class,CUST-1340,Christopher Thompson,Corporate,South,Technology,Accessories,PROD-5697,Accessories PROD-5697,15.02,1,0.0,2.1,1.51
ORD-100199,2023-12-01,2023-12-08,Standard Class,CUST-6823,David White,Home Office,Central,Technology,Machines,PROD-5492,Machines PROD-5492,30.78,1,0.05,5.54,4.25
ORD-100200,2023-08-15,2023-08-20,Same Day,CUST-4311,James Jackson,Home Office,West,Technology,Phones,PROD-7588,Phones PROD-7588,28.33,7,0.15,3.12,1.53
ORD-100201,2023-04-30,2023-05-02,Standard Class,CUST-6443,Ashley Smith,Corporate,Central,Furniture,Tables,PROD-5033,Tables PROD-5033,24.77,8,0.15,-1.98,1.44
ORD-100202,2022-10-17,2022-10-26,First Class,CUST-6054,Donald Moore,Corporate,West,Technology,Accessories,PROD-6889,Accessories PROD-6889,20.65,3,0.25,-1.03,2.84
ORD-100203,2024-01-13,2024-01-19,Standard Class,CUST-1386,Jessica Wright,Corporate,South,Office Supplies,Storage,PROD-2628,Storage PROD-2628,71.77,3,0.05,1.44,6.45
ORD-100204,2024-10-12,2024-10-17,Second Class,CUST-5318,Matthew Lewis,Consumer,South,Technology,Copiers,PROD-5669,Copiers PROD-5669,33.92,4,0.15,-1.02,2.74
ORD-100205,2025-07-16,2025-07-18,Standard Class,CUST-2474,John Young,Home Office,South,Office Supplies,Art,PROD-2823,Art PROD-2823,16.98,8,0.2,-2.55,1.48
ORD-100206,2024-02-16,2024-02-20,Same Day,CUST-4361,Lisa Young,Home Office,East,Office Supplies,Binders,PROD-5000,Binders PROD-5000,17.22,4,0.05,2.24,1.51
ORD-100207,2024-12-13,2024-12-14,Standard Class,CUST-9767,Robert Wilson,Corporate,West,Furniture,Furnishings,PROD-2829,Furnishings PROD-2829,29.66,1,0.0,5.04,1.56
ORD-100208,2022-03-19,2022-03-22,Second Class,CUST-5652,Patricia Hall,Corporate,Central,Technology,Accessories,PROD-7218,Accessories PROD-7218,11.6,2,0.05,0.46,1.15
ORD-100209,2022-04-30,2022-05-10,First Class,CUST-6668,Elizabeth Young,Home Office,East,Office Supplies,Paper,PROD-3172,Paper PROD-3172,16.76,4,0.4,-3.52,0.99
ORD-100210,2021-02-28,2021-03-04,Standard Class,CUST-4807,Jessica Rodriguez,Consumer,South,Office Supplies,Storage,PROD-2936,Storage PROD-2936,47.76,6,0.0,12.42,4.09
ORD-100211,2024-10-09,2024-10-12,First Class,CUST-1340,Susan Thomas,Home Office,East,Furniture,Furnishings,PROD-5857,Furnishings PROD-5857,61.29,3,0.0,12.26,9.19
ORD-100212,2023-06-28,2023-06-30,Standard Class,CUST-7416,John Young,Corporate,West,Office Supplies,Labels,PROD-7652,Labels PROD-7652,10.86,5,0.0,2.82,1.32
ORD-100213,2025-08-10,2025-08-15,Second Class,CUST-2708,Joseph Thomas,Consumer,West,Technology,Accessories,PROD-9458,Accessories PROD-9458,25.75,7,0.0,6.44,2.0
ORD-100214,2022-07-12,2022-07-22,First Class,CUST-5761,Jessica Thomas,Corporate,South,Office Supplies,Art,PROD-1882,Art PROD-1882,9.74,1,0.1,0.58,1.08
ORD-100215,2022-12-05,2022-12-14,First Class,CUST-4825,Thomas Martinez,Corporate,East,Furniture,Chairs,PROD-7642,Chairs PROD-7642,13.18,3,0.1,1.32,1.72
ORD-100216,2021-06-12,2021-06-21,Standard Class,CUST-1115,Richard Thompson,Consumer,East,Office Supplies,Labels,PROD-2863,Labels PROD-2863,27.03,7,0.0,4.6,3.21
ORD-100217,2022-11-14,2022-11-17,Standard Class,CUST-3953,Elizabeth Wright,Corporate,East,Office Supplies,Labels,PROD-4637,Labels PROD-4637,4.62,3,0.0,1.34,0.24
ORD-100218,2021-01-19,2021-01-21,First Class,CUST-5208,Linda Miller,Home Office,West,Furniture,Bookcases,PROD-3841,Bookcases PROD-3841,36.77,5,0.0,10.3,4.86
ORD-100219,2021-07-20,2021-07-21,Second Class,CUST-4175,Daniel Moore,Corporate,West,Furniture,Furnishings,PROD-4747,Furnishings PROD-4747,9.78,6,0.05,1.37,1.11
ORD-100220,2025-09-05,2025-09-07,Same Day,CUST-3130,Anthony Davis,Corporate,South,Furniture,Bookcases,PROD-3092,Bookcases PROD-3092,41.58,6,0.0,2.91,3.75
ORD-100221,2021-04-21,2021-04-23,First Class,CUST-2238,Susan Lee,Home Office,West,Office Supplies,Paper,PROD-3951,Paper PROD-3951,20.12,7,0.1,0.2,2.29
ORD-100222,2022-03-13,2022-03-18,First Class,CUST-8480,Matthew Rodriguez,Consumer,Central,Office Supplies,Art,PROD-8570,Art PROD-8570,18.76,4,0.1,-0.56,2.22
ORD-100223,2023-11-04,2023-11-06,First Class,CUST-9244,Lisa Harris,Corporate,West,Furniture,Furnishings,PROD-7555,Furnishings PROD-7555,34.64,7,0.15,0.0,2.28
ORD-100224,2024-08-06,2024-08-08,First Class,CUST-8016,Barbara Thompson,Consumer,Central,Furniture,Bookcases,PROD-8927,Bookcases PROD-8927,14.69,6,0.15,-1.18,1.97
ORD-100225,2022-01-25,2022-01-30,First Class,CUST-6276,Sandra Anderson,Consumer,East,Furniture,Tables,PROD-6951,Tables PROD-6951,20.24,9,0.2,-1.42,2.61
ORD-100226,2023-06-30,2023-07-03,Standard Class,CUST-9389,Jessica Lee,Home Office,South,Furniture,Bookcases,PROD-3224,Bookcases PROD-3224,19.44,1,0.25,0.19,2.29
ORD-100227,2021-06-24,2021-07-01,Standard Class,CUST-1234,Richard Brown,Home Office,East,Furniture,Furnishings,PROD-4796,Furnishings PROD-4796,54.1,9,0.05,1.62,6.93
ORD-100228,2025-08-03,2025-08-08,First Class,CUST-6621,Jessica Miller,Consumer,South,Furniture,Chairs,PROD-2124,Chairs PROD-2124,37.92,9,0.0,9.1,3.48
ORD-100229,2022-02-01,2022-02-05,Standard Class,CUST-4237,David Rodriguez,Corporate,South,Furniture,Furnishings,PROD-5424,Furnishings PROD-5424,27.53,7,0.1,0.55,1.75
ORD-100230,2024-07-10,2024-07-14,Second Class,CUST-7469,Barbara Thomas,Corporate,East,Furniture,Bookcases,PROD-8170,Bookcases PROD-8170,17.04,3,0.15,1.87,2.18
ORD-100231,2022-07-19,2022-07-24,Same Day,CUST-4173,Lisa Johnson,Consumer,West,Technology,Phones,PROD-4748,Phones PROD-4748,27.16,3,0.1,1.36,2.8
ORD-100232,2024-04-20,2024-04-24,Standard Class,CUST-9931,Betty Young,Corporate,West,Furniture,Furnishings,PROD-8703,Furnishings PROD-8703,8.6,1,0.1,1.63,0.54
ORD-100233,2025-09-13,2025-09-23,Second Class,CUST-3222,Ashley Moore,Consumer,West,Office Supplies,Art,PROD-6818,Art PROD-6818,17.04,5,0.05,3.07,1.23
ORD-100234,2025-07-20,2025-07-25,Standard Class,CUST-1972,Michael Jones,Home Office,Central,Technology,Accessories,PROD-5579,Accessories PROD-5579,24.18,8,0.1,1.21,1.94
ORD-100235,2021-07-14,2021-07-23,Same Day,CUST-6345,Sandra Jackson,Home Office,Central,Technology,Phones,PROD-3204,Phones PROD-3204,35.75,4,0.3,-0.36,4.59
ORD-100236,2022-08-31,2022-09-04,Same Day,CUST-1277,William Thompson,Corporate,Central,Office Supplies,Art,PROD-7683,Art PROD-7683,23.79,10,0.05,1.67,3.52
ORD-100237,2022-04-01,2022-04-09,Standard Class,CUST-8006,Sandra Anderson,Consumer,Central,Furniture,Furnishings,PROD-6102,Furnishings PROD-6102,12.22,6,0.05,1.47,1.7
ORD-100238,2022-05-04,2022-05-06,Standard Class,CUST-6939,William Anderson,Corporate,South,Furniture,Chairs,PROD-8763,Chairs PROD-8763,33.71,10,0.15,-2.7,2.61
ORD-100239,2022-08-21,2022-08-23,Same Day,CUST-2757,John Wright,Consumer,West,Technology,Copiers,PROD-2932,Copiers PROD-2932,13.56,1,0.0,4.07,1.39
ORD-100240,2023-05-13,2023-05-19,Standard Class,CUST-8866,Betty Wright,Home Office,East,Office Supplies,Storage,PROD-3743,Storage PROD-3743,13.31,1,0.3,-1.6,1.97
ORD-100241,2024-06-24,2024-07-02,Second Class,CUST-3409,Linda Wright,Home Office,South,Furniture,Bookcases,PROD-4212,Bookcases PROD-4212,38.8,7,0.15,5.43,4.9
ORD-100242,2021-04-03,2021-04-09,First Class,CUST-7217,Patricia Brown,Corporate,South,Technology,Accessories,PROD-3468,Accessories PROD-3468,20.7,6,0.05,0.21,2.03
ORD-100243,2025-08-04,2025-08-14,Second Class,CUST-8432,Nancy Lee,Home Office,Central,Furniture,Tables,PROD-3787,Tables PROD-3787,10.36,1,0.0,2.49,0.9
ORD-100244,2023-09-07,2023-09-11,Second Class,CUST-8778,Thomas Miller,Corporate,Central,Furniture,Bookcases,PROD-1628,Bookcases PROD-1628,14.26,4,0.1,0.71,1.92
ORD-100245,2025-11-28,2025-12-08,Standard Class,CUST-4699,Daniel Taylor,Home Office,Central,Office Supplies,Storage,PROD-9345,Storage PROD-9345,29.82,5,0.0,2.68,4.08
ORD-100246,2025-11-08,2025-11-17,First Class,CUST-8423,David Lee,Consumer,Central,Technology,Copiers,PROD-3780,Copiers PROD-3780,13.43,7,0.2,1.21,1.87
ORD-100247,2022-02-09,2022-02-13,Same Day,CUST-2422,Sarah Robinson,Consumer,East,Office Supplies,Storage,PROD-9275,Storage PROD-9275,32.43,3,0.1,-1.3,3.68
ORD-100248,2022-04-20,2022-04-24,Same Day,CUST-3468,James Williams,Home Office,Central,Technology,Machines,PROD-1270,Machines PROD-1270,31.49,8,0.15,-1.89,4.33
ORD-100249,2022-04-16,2022-04-21,Second Class,CUST-7771,Daniel Jackson,Home Office,East,Office Supplies,Binders,PROD-8415,Binders PROD-8415,29.15,9,0.0,4.37,2.98
ORD-100250,2024-10-12,2024-10-21,Second Class,CUST-4156,Donald Robinson,Home Office,Central,Furniture,Furnishings,PROD-7534,Furnishings PROD-7534,36.92,5,0.15,1.85,5.15
ORD-100251,2023-05-19,2023-05-28,Second Class,CUST-8352,Ashley Martin,Home Office,Central,Furniture,Furnishings,PROD-1205,Furnishings PROD-1205,30.27,7,0.0,7.26,3.16
ORD-100252,2023-01-23,2023-01-30,First Class,CUST-5538,Mary Wright,Consumer,East,Technology,Phones,PROD-4273,Phones PROD-4273,6.55,4,0.1,-0.13,0.69
ORD-100253,2023-01-23,2023-01-24,Same Day,CUST-3610,Patricia Thompson,Home Office,East,Furniture,Chairs,PROD-6310,Chairs PROD-6310,17.34,8,0.0,1.21,2.26
ORD-100254,2023-10-04,2023-10-11,First Class,CUST-1508,Ashley Walker,Corporate,East,Office Supplies,Storage,PROD-1166,Storage PROD-1166,15.19,6,0.15,-0.91,0.94
ORD-100255,2022-07-15,2022-07-22,Same Day,CUST-5160,Thomas Williams,Home Office,West,Furniture,Furnishings,PROD-5287,Furnishings PROD-5287,11.59,2,0.0,2.9,0.72
ORD-100256,2021-03-19,2021-03-29,Standard Class,CUST-5769,Donald Lewis,Home Office,South,Furniture,Tables,PROD-2293,Tables PROD-2293,23.41,8,0.0,4.21,2.85
ORD-100257,2022-01-25,2022-02-02,First Class,CUST-9125,John Martinez,Home Office,South,Technology,Phones,PROD-2855,Phones PROD-2855,50.46,9,0.0,6.56,3.99
ORD-100258,2024-10-31,2024-11-06,Same Day,CUST-5408,Robert Wilson,Corporate,Central,Office Supplies,Art,PROD-1882,Art PROD-1882,36.82,3,0.1,0.37,2.44
ORD-100259,2021-04-23,2021-04-28,Same Day,CUST-2424,Jennifer Smith,Consumer,East,Office Supplies,Binders,PROD-1139,Binders PROD-1139,22.89,6,0.0,3.2,1.34
ORD-100260,2025-02-21,2025-02-24,First Class,CUST-7340,Anthony Johnson,Home Office,West,Furniture,Furnishings,PROD-5821,Furnishings PROD-5821,15.19,7,0.05,2.89,0.91
ORD-100261,2023-11-19,2023-11-27,Second Class,CUST-3761,William Walker,Corporate,South,Technology,Machines,PROD-7481,Machines PROD-7481,23.81,10,0.0,6.9,1.46
ORD-100262,2024-09-03,2024-09-12,First Class,CUST-4802,Thomas Thomas,Home Office,Central,Technology,Phones,PROD-2988,Phones PROD-2988,47.13,2,0.05,7.54,6.92
ORD-100263,2025-01-02,2025-01-09,Same Day,CUST-7163,Anthony Moore,Home Office,West,Furniture,Tables,PROD-2518,Tables PROD-2518,21.32,2,0.05,0.0,3.12
ORD-100264,2025-10-09,2025-10-19,Same Day,CUST-5195,Anthony Young,Consumer,West,Furniture,Bookcases,PROD-8519,Bookcases PROD-8519,18.78,5,0.25,-0.38,2.6
ORD-100265,2023-06-10,2023-06-18,Standard Class,CUST-9801,Ashley Walker,Consumer,East,Technology,Machines,PROD-2813,Machines PROD-2813,12.14,4,0.25,-0.73,1.75
ORD-100266,2025-08-01,2025-08-05,Second Class,CUST-8071,Jennifer Martin,Consumer,West,Furniture,Chairs,PROD-3093,Chairs PROD-3093,13.23,4,0.15,1.72,1.24
ORD-100267,2024-07-18,2024-07-22,Same Day,CUST-3426,William Allen,Home Office,West,Technology,Copiers,PROD-4676,Copiers PROD-4676,36.08,1,0.1,4.33,4.33
ORD-100268,2025-02-25,2025-03-05,Standard Class,CUST-9342,Joseph Robinson,Home Office,Central,Office Supplies,Storage,PROD-9560,Storage PROD-9560,17.76,2,0.15,0.89,2.08
ORD-100269,2021-12-04,2021-12-11,Same Day,CUST-5370,Patricia Allen,Consumer,Central,Furniture,Tables,PROD-2361,Tables PROD-2361,28.47,10,0.1,0.28,4.24
ORD-100270,2025-12-05,2025-12-08,First Class,CUST-1489,Thomas Moore,Corporate,East,Office Supplies,Storage,PROD-9685,Storage PROD-9685,30.77,1,0.2,0.62,3.96
ORD-100271,2023-05-03,2023-05-05,Second Class,CUST-4641,David Allen,Corporate,South,Office Supplies,Labels,PROD-9636,Labels PROD-9636,16.54,4,0.1,-0.17,2.12
ORD-100272,2025-04-03,2025-04-05,Same Day,CUST-8829,David Hall,Consumer,East,Office Supplies,Paper,PROD-1062,Paper PROD-1062,14.22,6,0.0,1.42,1.11
ORD-100273,2023-10-24,2023-10-30,Standard Class,CUST-8552,Jennifer Davis,Consumer,East,Furniture,Bookcases,PROD-9312,Bookcases PROD-9312,20.13,10,0.25,-0.2,2.46
ORD-100274,2021-10-30,2021-11-03,Same Day,CUST-6059,Robert Smith,Home Office,South,Technology,Phones,PROD-1802,Phones PROD-1802,6.87,10,0.2,0.34,0.55
ORD-100275,2022-06-28,2022-07-05,Standard Class,CUST-2200,Elizabeth Hall,Consumer,Central,Office Supplies,Binders,PROD-7121,Binders PROD-7121,26.22,9,0.0,6.82,2.23
ORD-100276,2022-03-01,2022-03-07,Standard Class,CUST-7219,Daniel Martin,Corporate,Central,Office Supplies,Paper,PROD-1086,Paper PROD-1086,16.72,7,0.0,3.68,1.22
ORD-100277,2023-12-05,2023-12-06,Second Class,CUST-1596,Mary Brown,Corporate,West,Office Supplies,Paper,PROD-4687,Paper PROD-4687,8.02,6,0.0,0.4,0.53
ORD-100278,2023-07-27,2023-07-30,Same Day,CUST-5729,Elizabeth Harris,Home Office,South,Furniture,Chairs,PROD-8117,Chairs PROD-8117,67.58,7,0.0,10.14,4.96
ORD-100279,2024-11-06,2024-11-14,Standard Class,CUST-6628,William Harris,Corporate,East,Furniture,Tables,PROD-8751,Tables PROD-8751,24.94,3,0.15,2.0,1.68
ORD-100280,2023-08-04,2023-08-06,Same Day,CUST-5236,Nancy Smith,Consumer,West,Technology,Machines,PROD-6618,Machines PROD-6618,19.67,7,0.0,4.33,1.39
ORD-100281,2024-09-10,2024-09-20,Second Class,CUST-1816,Michael Clark,Consumer,East,Furniture,Bookcases,PROD-6126,Bookcases PROD-6126,52.76,9,0.15,0.0,7.31
ORD-100282,2022-02-20,2022-03-02,Standard Class,CUST-7811,William Lee,Consumer,South,Office Supplies,Storage,PROD-4893,Storage PROD-4893,17.58,3,0.05,2.29,1.78
ORD-100283,2022-10-21,2022-10-23,Standard Class,CUST-5994,David Clark,Corporate,West,Office Supplies,Labels,PROD-5008,Labels PROD-5008,23.77,2,0.25,-3.57,1.35
ORD-100284,2022-06-18,2022-06-24,Standard Class,CUST-7328,Linda Jones,Consumer,Central,Technology,Machines,PROD-3763,Machines PROD-3763,29.76,6,0.05,7.44,3.15
ORD-100285,2025-10-23,2025-10-26,Same Day,CUST-9397,Linda Allen,Corporate,Central,Technology,Accessories,PROD-1002,Accessories PROD-1002,4.68,4,0.0,0.66,0.67
